#,Date,Author,Publication,Title,First Paragraph,Anti-Semitic,Not Anti-Semitic,Anti-Israel,Anti-Palestinian,Not Anti-Palestinian,Anti-Hamas,Op-Ed,Anti-Semtic Reason1,Anti-Semtic Reason2,title_word_count,First_Para_word_count,Title_Sentiment,First800_Sentiment,Last4Sent_Sentiment,Netanyahu_FirstPara_Sentiment,Bibi_FirstPara_Sentiment,Hamas_FirstPara_Sentiment,Israel_FirstPara_Sentiment,Palestinian_FirstPara_Sentiment,Gaza_FirstPara_Sentiment,Ceasefire_FirstPara_Sentiment,Trump_FirstPara_Sentiment
53,45216,Bret Stephens,The New York Times,President Biden’s Finest Hour,"This column doesn’t always abound with praise for President Biden and his administration. This week’s is an exception. On Oct. 8, the day after the greatest atrocity in Jewish history since Auschwitz and Bergen-Belsen, Jews in Israel and the diaspora woke up without a leader. The prime minister of Israel has never been, in a formal sense, the leader of the Jews — even when the office was held by people far worthier than Benjamin Netanyahu.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,76,0.783,0.265,0.265,0.364,0.5,0.5,0.063,0.5,0.5,0.5,0.5
54,45214,Bret Stephens,The New York Times,Hamas Bears the Blame for Every Death in This War,"On Friday the Israeli government gave civilians in the northern Gaza Strip 24 hours to evacuate to the southern part of the territory, in anticipation of a major military offensive. Hamas, for its part, “told Gaza residents to stay put, despite Israel’s deadline,” Reuters reported the same day.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,48,0.07,0.429,0.429,0.5,0.5,0.388,0.388,0.5,0.429,0.5,0.5
55,45209,Bret Stephens,The New York Times,The Anti-Israel Left Needs to Take a Hard Look at Itself,"On Saturday morning in southern Israel, Hamas murdered hundreds of people at a music festival and kidnapped others at gunpoint to serve as human shields in Gaza. On Sunday afternoon in Midtown Manhattan, a speaker at a rally of pro-Palestinian and left-wing groups celebrated that atrocity — one of thousands suffered by Israelis over the past few days, which we later learned included the killing of babies and toddlers. “As you might have seen, there was some sort of rave or desert party where they were having a great time, until the resistance came in electrified hang gliders and took at least several dozen hipsters,” a speaker said. “But I’m sure they’re doing very fine despite what The New York Post says.” He was met with cheers.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,127,0.059,0.375,0.375,0.5,0.5,0.047,0.047,0.121,0.047,0.5,0.5
56,45206,Bret Stephens,The New York Times,Hamas’s Control of Gaza Must End Now,"It’s easy to note the parallels between Hamas’s attack on Israel on Saturday morning and the Yom Kippur War, which began 50 years ago Friday. Now, as then, Israel seems to have been taken almost wholly by surprise by an enemy whose capabilities it appears to have badly underestimated. Now, as then, Israelis have sustained losses — at least 600 dead, over 2,000 wounded and dozens of hostages taken — that go far beyond anything they suffered in recent years. Now, as then, there looms the prospect of a wider and deadlier war — the last time with the Soviet Union, this time with Iran and its proxies in Syria and Lebanon.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,112,0.067,0.162,0.162,0.5,0.5,0.404,0.215,0.5,0.5,0.5,0.5
57,45949,Isabel Kershner,The New York Times,"Israel Strikes Gaza and Temporarily Halts Aid, Saying Hamas Broke Truce","Israel on Sunday launched its heaviest wave of attacks on Gaza since a fragile cease-fire took hold a week ago and said it had temporarily suspended humanitarian aid after accusing Hamas of violating the truce by firing on its soldiers, killing two. After nightfall, the Israeli military said in a statement that it had “begun the renewed enforcement of the cease-fire” after carrying out a series of significant strikes against Hamas targets and in accordance with a directive from the government.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11,81,0.11,0.099,0.099,0.5,0.5,0.099,0.06,0.5,0.06,0.5,0.5
58,45939,Adam Rasgon,The New York Times,"As Gaza Deal Nears, Palestinians and Israelis Cheer — and Worry","Flashing victory signs, waving flags and pouring into streets and plazas, Israelis and Palestinians celebrated on Thursday as Israel and Hamas moved toward a cease-fire and a hostage-prisoner exchange that could pave the way for an end to two years of devastating war in Gaza.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,45,0.387,0.91,0.91,0.5,0.5,0.91,0.91,0.5,0.91,0.5,0.5
59,45939,Erika Solomon,The New York Times,"Iran, a Longtime Hamas Backer, Signals Support for Truce Deal With Israel","Iran, a longtime backer of Hamas, signaled its tacit acceptance of the Palestinian militant group’s cease-fire deal with Israel, which will include the release of all remaining hostages in Gaza. As the agreement began taking shape earlier this week, Iran’s foreign ministry said Hamas had the right to take its own initiatives. But it warned the group that Israel would continue its “expansionist and racist plans” and might not hold up its end of the deal.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,76,0.502,0.555,0.555,0.5,0.5,0.611,0.422,0.593,0.593,0.5,0.5
60,45940,Liam Stack,The New York Times,"Gaza Cease-Fire Begins, Israel Says, as Thousands Return to the North","Thousands of people began the long walk from the south to the north of the Gaza Strip on Friday after the Israeli military announced a cease-fire that mediators hoped would lead to the end of the two-year war. Men carried bags, women carried young children, and older children held hands as they made their way up the dusty seaside road toward the ruins of Gaza City, which they were ordered to flee weeks ago. Some said they were heading north for the first time since the war began.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,88,0.402,0.223,0.223,0.5,0.5,0.5,0.5,0.5,0.207,0.5,0.5
61,45934,Aaron Boxerman,The New York Times,Netanyahu Says Israel and Hamas Are on the Brink of a Hostage Deal,"A day after Hamas signaled a willingness to release Israeli hostages as part of President Trump’s cease-fire proposal, Prime Minister Benjamin Netanyahu of Israel said on Saturday that he, too, hoped to finalize a deal. In a six-minute nighttime speech, he said that Israel was “on the brink of a great achievement” that could lead to the release of the remaining hostages in Gaza.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,64,0.374,0.672,0.672,0.567,0.5,0.567,0.672,0.5,0.866,0.5,0.567
62,45945,Iyad Abhuweila,The New York Times,"With Truce in Place, Hamas Pursues Bloody Crackdown on Rivals in Gaza","The public execution was captured on video. Masked gunmen, some wearing green headbands associated with the Palestinian militant group Hamas, lined up eight captives in the middle of a crowded street in Gaza City on Monday. They forced the men to bend over, leveled their rifles at them, and opened fire, leaving their bodies in the dirt.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,57,0.099,0.101,0.101,0.5,0.5,0.162,0.5,0.162,0.162,0.5,0.5
63,45909,Adam Rasgon,The New York Times,"Israel Attempts to Kill Hamas Leadership in Airstrike on Qatar, a Gaza War Mediator","Israel attempted to kill senior members of Hamas in an airstrike on Tuesday in Qatar, a sharp escalation that brought the Mideast war to a close U.S. ally and a primary mediator in trying to end the conflict in Gaza. The Israeli strike on a Hamas meeting, where the group said its officials were discussing a cease-fire proposal backed by President Trump, threatened to undermine negotiations over the Gaza war. The direct attack on Qatar’s territory also risked antagonizing the Qatari government and destabilizing its diplomatic efforts in the war, particularly because the country’s political and economic stability hinges on its reputation as a haven for business and tourism in a volatile region.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,113,0.117,0.102,0.102,0.5,0.5,0.075,0.076,0.5,0.075,0.5,0.094
64,45867,Mark Landler,The New York Times,"U.K. Will Recognize a Palestinian State in September, Barring Israel-Hamas Cease-Fire","Prime Minister Keir Starmer announced on Tuesday that Britain would recognize the state of Palestine in September if Israel does not agree to a cease-fire with Hamas, pouring pressure on the Israeli government to halt a war that has put Gaza on the brink of famine.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11,46,0.539,0.421,0.421,0.5,0.5,0.421,0.421,0.5,0.421,0.5,0.5
65,45943,Ephrat Livni,The New York Times,What Is the Red Cross’s Role in Israel-Hamas Exchanges?,"The International Committee of the Red Cross plays a central, highly visible role in the exchanges of hostages in Gaza for Palestinian prisoners and detainees in Israeli jails, transporting and escorting hundreds of people to freedom. But the organization says it also does less visible diplomatic work that underpins crucial aspects of those exchanges.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,54,0.485,0.52,0.52,0.5,0.5,0.5,0.5,0.591,0.591,0.5,0.5
66,45943,Isabel Kershner,The New York Times,A Divided Israel Unites in Joy as Hostages Come Home,"Many of them had become household names, their faces familiar from posters all over the country: Israelis snatched two years ago from their homes in pastoral border villages, from a music festival rave and from army bases and then secreted into Hamas’s tunnels deep under Gaza. When they finally emerged on Monday as part of a cease-fire deal reached between Israel and Hamas, they were thinner, wan, but alive and on their feet. And Israelis basked in a joyous moment of unifying national redemption after years of agonizing, polarizing war.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,90,0.696,0.498,0.498,0.5,0.5,0.442,0.621,0.5,0.338,0.5,0.5
67,45866,Patrick Kingsley,The New York Times,‘Total Failure’: Israel’s Return to War Heaped Ruin on Gaza and Did Little for Israelis,"When Israel broke its cease-fire with Hamas in March and returned to all-out war in Gaza, the country’s leaders said that the new military campaign and blockade on food would force Hamas to release more Israeli hostages in exchange for fewer Israeli concessions. Four months later, that campaign is now increasingly perceived, in Israel and beyond, as a strategic, diplomatic and humanitarian failure, especially as starvation rises in Gaza.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,69,0.04,0.099,0.099,0.5,0.5,0.177,0.099,0.5,0.099,0.5,0.5
68,45734,Patrick Kingsley,The New York Times,"Israel Resumes Strikes on Gaza, Killing Hundreds, as Cease-Fire Breaks Down","Prime Minister Benjamin Netanyahu’s office said he had ordered the aerial attacks after Hamas’s “repeated refusal” to release the remaining hostages it holds. “This is just the beginning,” he said.Israeli forces launched deadly aerial attacks across the Gaza Strip on Tuesday, ending a temporary cease-fire with Hamas that began in January and raising the prospect of a return to all-out war.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,61,0.087,0.23,0.23,0.242,0.5,0.23,0.5,0.5,0.096,0.5,0.5
69,45954,Natan Odenheimer,The New York Times,"U.S. Flies Drones Over Gaza to Monitor Cease-Fire, Officials Say","The surveillance missions are part of a U.S.-led international effort to ensure the fragile cease-fire between Israel and Hamas holds. The U.S. military has begun operating surveillance drones over the Gaza Strip in recent days as part of a broader effort to ensure that both Israel and Hamas adhere to a fragile cease-fire agreement, Israeli and American military officials said.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,60,0.425,0.553,0.553,0.5,0.5,0.553,0.553,0.5,0.528,0.5,0.5
70,45950,Natan Odenheimer,The New York Times,Gaza Operations of Much-Criticized U.S. Aid Group Unravel,"The Gaza Humanitarian Foundation has suspended its aid operations because of the cease-fire, but it is also running low on funds and faces logistical obstacles to resuming its work. A much-criticized aid group run by U.S. security contractors and backed by Israel has suspended operations in Gaza as a cease-fire takes hold and other international agencies race to supply the embattled territory with truckloads of food.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,66,0.303,0.106,0.106,0.5,0.5,0.5,0.135,0.5,0.106,0.5,0.5
71,45938,David Sanger,The New York Times,President Trump Says Israel and Hamas Agree to First Phase of Peace Plan,"Prime Minister Benjamin Netanyahu of Israel said he would convene his government on Thursday to sign off on the agreement. Hamas said that the agreement would lead to the end of the war, but many of the details were unclear. Israel and Hamas have reached an agreement for the release of Israeli hostages in exchange for Palestinian prisoners, a long-awaited breakthrough that could point toward an end to the two-year war in Gaza.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,73,0.661,0.591,0.591,0.583,0.5,0.534,0.704,0.672,0.672,0.5,0.5
72,45939,Adam Rasgon,The New York Times,"As Gaza Deal Nears, Palestinians and Israelis Cheer — and Worry","With the agreement still not finalized, people in Gaza and Israel celebrated a possible end to two years of war, but hoped they were not doing so prematurely. Flashing victory signs, waving flags and pouring into streets and plazas, Israelis and Palestinians celebrated on Thursday as Israel and Hamas moved toward a cease-fire and a hostage-prisoner exchange that could pave the way for an end to two years of devastating war in Gaza.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,73,0.387,0.843,0.843,0.5,0.5,0.91,0.843,0.5,0.843,0.5,0.5
73,45954,David Halbfinger,The New York Times,"A Quick Route to Rebuild Half of Gaza, or Another U.S. Pipe Dream?","There are many questions about whether a plan to rebuild Israeli-held parts of the enclave is feasible or doomed from the outset.Vice President JD Vance and Jared Kushner, a son-in-law of President Trump, both said this week that the reconstruction of the Gaza Strip did not necessarily have to wait until Hamas was disarmed or no longer a threat in the territory. A cease-fire that came into effect earlier this month divides Gaza along the so-called yellow line — between the eastern, inland half under the control of the Israeli military and the Hamas-controlled part of the enclave. Reconstruction could begin very soon in the Israeli-controlled part, the two Americans, who were on visits to Israel, told reporters.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,118,0.348,0.392,0.392,0.5,0.5,0.344,0.505,0.5,0.344,0.5,0.4
74,45953,Lydia Polgreen,The New York Times,What Happened in Gaza Might Be Even Worse Than We Think,"For many Americans, there might be a temptation to disbelieve the enormity of what has happened in Gaza. After all, it is a catastrophe funded by our money, made possible by our weapons, condoned by our government and carried out by one of our closest allies. It’s little wonder that some want to downplay the damage.",1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,11,56,0.061,0.078,0.078,0.5,0.5,0.5,0.5,0.5,0.161,0.5,0.5
75,45952,Liam Stack,The New York Times,"At a Mass Burial in Gaza, Palestinians Mourn the Unknown Dead","Under the terms of a cease-fire deal, Israel and Hamas have been exchanging remains, but Gaza’s medical authorities have not been able to identify many of them. One by one, the bodies of 54 unidentified Palestinians, which had been handed over by Israeli authorities, were buried in the sandy soil of Deir al-Balah, Gaza, on Wednesday, as the exchange of remains between Israel and Hamas continues. The Israeli military said the deceased had been combatants in the Gaza Strip, an assertion that The New York Times could not independently verify.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11,90,0.257,0.214,0.214,0.5,0.5,0.203,0.203,0.5,0.214,0.5,0.5
76,45952,Aaron Boxerman,The New York Times,World Court Tells Israel to Facilitate Aid to Gaza,"The International Court of Justice said Israel must work with U.N. agencies, including UNRWA, the group for Palestinian refugees, which Israel has banned.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9,23,0.5,0.403,0.403,0.5,0.5,0.5,0.403,0.403,0.5,0.5,0.5
